,country,subnational1,lat,lon,umd_tree_cover_density_2000__threshold,gfw_forest_carbon_gross_removals__Mg_CO2_yr-1,gfw_forest_carbon_net_flux__Mg_CO2e_yr-1,umd_tree_cover_extent_2000__ha
8386,Ukraine,Mykolayiv,46.9382954,32.0621661,50,419907,-399068,54715
8387,Ukraine,Mykolayiv,46.9382954,32.0621661,75,218177,-204503,26752
8388,Ukraine,Odessa,46.4843023,30.7322878,30,1872231,-1807744,237223
8389,Ukraine,Odessa,46.4843023,30.7322878,50,1530107,-1468644,191439
8390,Ukraine,Odessa,46.4843023,30.7322878,75,904684,-853732,106907
8391,Ukraine,Poltava,49.8607809,33.7498787,30,2659287,-2220974,339876
8392,Ukraine,Poltava,49.8607809,33.7498787,50,2093526,-1684521,264930
8393,Ukraine,Poltava,49.8607809,33.7498787,75,1232482,-1009754,145773
8394,Ukraine,Rivne,51.2074112,26.5208033,30,6098232,-3645880,809877
8395,Ukraine,Rivne,51.2074112,26.5208033,50,5286990,-2962126,694709
8396,Ukraine,Rivne,51.2074112,26.5208033,75,3280745,-1692763,421406
8397,Ukraine,Sevastopol,44.6054434,33.5220842,30,205122,-201543,25423
8398,Ukraine,Sevastopol,44.6054434,33.5220842,50,181071,-177883,22294
8399,Ukraine,Sevastopol,44.6054434,33.5220842,75,134594,-132455,16391
8400,Ukraine,Sumy,50.9119775,34.8027723,30,4086912,-3349780,520178
8401,Ukraine,Sumy,50.9119775,34.8027723,50,3650619,-2924258,460201
8402,Ukraine,Sumy,50.9119775,34.8027723,75,2493518,-1949411,300911
8403,Ukraine,Ternopil,49.6630002,25.6167516,30,1805930,-1619058,207884
8404,Ukraine,Ternopil,49.6630002,25.6167516,50,1663596,-1479340,190576
8405,Ukraine,Ternopil,49.6630002,25.6167516,75,1332758,-1165138,150740
8406,Ukraine,Vinnytsya,49.2392809,28.5110617,30,3596720,-3172034,441108
8407,Ukraine,Vinnytsya,49.2392809,28.5110617,50,3202836,-2783716,391322
8408,Ukraine,Vinnytsya,49.2392809,28.5110617,75,2635056,-2241169,317902
8409,Ukraine,Volyn,51.5451167,24.6627893,30,5243371,-3568310,753221
8410,Ukraine,Volyn,51.5451167,24.6627893,50,4684175,-3051589,666393
8411,Ukraine,Volyn,51.5451167,24.6627893,75,2923258,-1755413,410152
8412,Ukraine,Zakarpattia,48.2953664,23.4466092,30,8267503,-6993149,775262
8413,Ukraine,Zakarpattia,48.2953664,23.4466092,50,7945770,-6674670,741727
8414,Ukraine,Zakarpattia,48.2953664,23.4466092,75,7181346,-5937710,667433
8415,Ukraine,Zaporizhia,47.4165079,35.922969,30,367728,-355332,56018
8416,Ukraine,Zaporizhia,47.4165079,35.922969,50,219823,-208850,32878
8417,Ukraine,Zaporizhia,47.4165079,35.922969,75,106771,-100067,13896
8418,Ukraine,Zhytomyr,50.9080532,28.3867504,30,8567879,-4672300,1175326
8419,Ukraine,Zhytomyr,50.9080532,28.3867504,50,7735544,-3930604,1048307
8420,Ukraine,Zhytomyr,50.9080532,28.3867504,75,5545376,-2782524,730946
8421,United Arab Emirates,Abu Dhabi,24.4538352,54.3774014,30,16639,-16639,0
8422,United Arab Emirates,Abu Dhabi,24.4538352,54.3774014,50,16639,-16639,0
8423,United Arab Emirates,Abu Dhabi,24.4538352,54.3774014,75,16639,-16639,0
8424,United Arab Emirates,Ajman,24.8075165,56.069513,30,9,-9,0
8425,United Arab Emirates,Ajman,24.8075165,56.069513,50,9,-9,0
8426,United Arab Emirates,Ajman,24.8075165,56.069513,75,9,-9,0
8427,United Arab Emirates,Dubai,25.0742823,55.1885387,30,692,-692,0
8428,United Arab Emirates,Dubai,25.0742823,55.1885387,50,692,-692,0
8429,United Arab Emirates,Dubai,25.0742823,55.1885387,75,692,-692,0
8430,United Arab Emirates,Fujairah,25.4147357,56.2313667,30,29,-29,0
8431,United Arab Emirates,Fujairah,25.4147357,56.2313667,50,29,-29,0
8432,United Arab Emirates,Fujairah,25.4147357,56.2313667,75,29,-29,0
8433,United Arab Emirates,Ras Al-Khaimah,25.7737705,55.938232,30,232,-232,0
8434,United Arab Emirates,Ras Al-Khaimah,25.7737705,55.938232,50,232,-232,0
8435,United Arab Emirates,Ras Al-Khaimah,25.7737705,55.938232,75,232,-232,0
8436,United Arab Emirates,Sharjah,25.2797555,56.2775651,30,89,-89,0
8437,United Arab Emirates,Sharjah,25.2797555,56.2775651,50,89,-89,0
8438,United Arab Emirates,Sharjah,25.2797555,56.2775651,75,89,-89,0
8439,United Arab Emirates,Umm al-Qaywayn,25.5144944,55.718292,30,2732,-2732,0
8440,United Arab Emirates,Umm al-Qaywayn,25.5144944,55.718292,50,2732,-2732,0
8441,United Arab Emirates,Umm al-Qaywayn,25.5144944,55.718292,75,2732,-2732,0
8442,United Kingdom,England,52.5310214,-1.2649062,30,10729210,-8489598,1519997
8443,United Kingdom,England,52.5310214,-1.2649062,50,8705111,-6595190,1216359
8444,United Kingdom,England,52.5310214,-1.2649062,75,4072700,-2535949,530078
8445,United Kingdom,Northern Ireland,54.5859836,-6.9591554,30,1178531,-768740,195661
8446,United Kingdom,Northern Ireland,54.5859836,-6.9591554,50,900436,-512291,148149
8447,United Kingdom,Northern Ireland,54.5859836,-6.9591554,75,398769,-82737,62345
8448,United Kingdom,Scotland,56.7861112,-4.1140518,30,9597166,-2753014,1594496
8449,United Kingdom,Scotland,56.7861112,-4.1140518,50,7782402,-1115770,1286999
8450,United Kingdom,Scotland,56.7861112,-4.1140518,75,4824402,972174,771285
8451,United Kingdom,Wales,52.2928116,-3.73893,30,2425251,-1195971,386997
8452,United Kingdom,Wales,52.2928116,-3.73893,50,1949112,-765158,312091
8453,United Kingdom,Wales,52.2928116,-3.73893,75,976756,-31621,156535
8454,United States of America,Alabama,33.2588817,-86.8295337,30,80708220,-18828646,9097780
8455,United States of America,Alabama,33.2588817,-86.8295337,50,76906481,-16009836,8662949
8456,United States of America,Alabama,33.2588817,-86.8295337,75,70351062,-11953694,7888212
8457,United States of America,Alaska,64.4459613,-149.680909,30,110322891,-77999421,50000749
8458,United States of America,Alaska,64.4459613,-149.680909,50,86386820,-61319280,36891005
8459,United States of America,Alaska,64.4459613,-149.680909,75,54072461,-41490726,19917806
8460,United States of America,Arizona,34.395342,-111.763275,30,1994314,267388,1808863
8461,United States of America,Arizona,34.395342,-111.763275,50,1445153,290761,1172766
8462,United States of America,Arizona,34.395342,-111.763275,75,671211,271907,511182
8463,United States of America,Arkansas,35.2048883,-92.4479108,30,50826265,-13266068,7696109
8464,United States of America,Arkansas,35.2048883,-92.4479108,50,48468783,-11385919,7327323
8465,United States of America,Arkansas,35.2048883,-92.4479108,75,44266970,-8742670,6650452
8466,United States of America,California,36.7014631,-118.755997,30,26265508,44363682,9842717
8467,United States of America,California,36.7014631,-118.755997,50,22570027,43814854,8030243
8468,United States of America,California,36.7014631,-118.755997,75,18656967,40719293,6285127
8469,United States of America,Colorado,38.7251776,-105.607716,30,8316383,-2238464,4775318
8470,United States of America,Colorado,38.7251776,-105.607716,50,6358514,-858146,3706404
8471,United States of America,Colorado,38.7251776,-105.607716,75,4294556,179144,2535840
8472,United States of America,Connecticut,41.6500201,-72.7342163,30,5731457,-5321508,1002009
8473,United States of America,Connecticut,41.6500201,-72.7342163,50,5325800,-4919360,929462
8474,United States of America,Connecticut,41.6500201,-72.7342163,75,4709870,-4316265,819834
8475,United States of America,Delaware,38.6920451,-75.4013315,30,1185967,-890384,169131
8476,United States of America,Delaware,38.6920451,-75.4013315,50,1066559,-775711,150672
8477,United States of America,Delaware,38.6920451,-75.4013315,75,921584,-648376,128788
8478,United States of America,District of Columbia,38.8950368,-77.0365427,30,24179,-23377,3775
8479,United States of America,District of Columbia,38.8950368,-77.0365427,50,16457,-15719,2572
8480,United States of America,District of Columbia,38.8950368,-77.0365427,75,11880,-11281,1853
8481,United States of America,Florida,27.7567667,-81.4639835,30,54797380,-22316254,7424742
8482,United States of America,Florida,27.7567667,-81.4639835,50,47964112,-16480393,6337553
8483,United States of America,Florida,27.7567667,-81.4639835,75,40345172,-10933781,5102730
8484,United States of America,Florida,27.7567667,-81.4639835,30,1135229,-318065,60533
8485,United States of America,Florida,27.7567667,-81.4639835,50,1043799,-257821,50267
8486,United States of America,Florida,27.7567667,-81.4639835,75,821601,-171972,27345
8487,United States of America,Georgia,32.3293809,-83.1137366,30,91074671,-23433333,9893285
8488,United States of America,Georgia,32.3293809,-83.1137366,50,84982852,-18909056,9230115
8489,United States of America,Georgia,32.3293809,-83.1137366,75,76209384,-13942519,8216903
8490,United States of America,Hawaii,19.5938015,-155.4283701,30,3025795,-2642988,659497
8491,United States of America,Hawaii,19.5938015,-155.4283701,50,2583898,-2214195,579275
8492,United States of America,Hawaii,19.5938015,-155.4283701,75,1973907,-1658015,460384
8493,United States of America,Idaho,43.6447642,-114.015407,30,21372164,-1702154,7251032
8494,United States of America,Idaho,43.6447642,-114.015407,50,19122264,-342668,6406891
8495,United States of America,Idaho,43.6447642,-114.015407,75,16231952,742074,5345742
8496,United States of America,Illinois,40.0796606,-89.4337288,30,10486158,-10106432,2203726
8497,United States of America,Illinois,40.0796606,-89.4337288,50,9457038,-9096644,1967930
8498,United States of America,Illinois,40.0796606,-89.4337288,75,8035675,-7716943,1644620
8499,United States of America,Indiana,40.3270127,-86.1746933,30,10177960,-9623452,2120558
8500,United States of America,Indiana,40.3270127,-86.1746933,50,9416276,-8876900,1951148
8501,United States of America,Indiana,40.3270127,-86.1746933,75,8158884,-7666766,1674750
8502,United States of America,Iowa,41.9216734,-93.3122705,30,5771133,-5599063,1181715
8503,United States of America,Iowa,41.9216734,-93.3122705,50,5030684,-4871176,1018903
8504,United States of America,Iowa,41.9216734,-93.3122705,75,3845212,-3713156,760255
8505,United States of America,Kansas,38.27312,-98.5821872,30,3722011,-3556048,893154
8506,United States of America,Kansas,38.27312,-98.5821872,50,2915197,-2772257,689115
8507,United States of America,Kansas,38.27312,-98.5821872,75,1975332,-1867762,447089
8508,United States of America,Kentucky,37.5726028,-85.1551411,30,22738663,-18281915,5441908
8509,United States of America,Kentucky,37.5726028,-85.1551411,50,21740593,-17321413,5188213
8510,United States of America,Kentucky,37.5726028,-85.1551411,75,19877175,-15603557,4713149
8511,United States of America,Louisiana,30.8703881,-92.007126,30,52508345,-11168672,6310752
8512,United States of America,Louisiana,30.8703881,-92.007126,50,49162594,-8445485,5878074
8513,United States of America,Louisiana,30.8703881,-92.007126,75,44309828,-5143529,5231978
8514,United States of America,Maine,45.709097,-68.8590201,30,35283342,-20539127,7257524
8515,United States of America,Maine,45.709097,-68.8590201,50,34336902,-19634336,7067384
8516,United States of America,Maine,45.709097,-68.8590201,75,30746109,-16368263,6344602
8517,United States of America,Maryland,39.5162401,-76.9382069,30,1192806,169613,204741
8518,United States of America,Maryland,39.5162401,-76.9382069,50,1099629,177173,193720
8519,United States of America,Maryland,39.5162401,-76.9382069,75,184946,122,42345
8520,United States of America,Maryland,39.5162401,-76.9382069,30,7888794,-6727223,1238907
8521,United States of America,Maryland,39.5162401,-76.9382069,50,7108891,-5964059,1113357
8522,United States of America,Maryland,39.5162401,-76.9382069,75,6148420,-5082384,959245
8523,United States of America,Massachusetts,42.3788774,-72.032366,30,8922111,-7858124,1565847
8524,United States of America,Massachusetts,42.3788774,-72.032366,50,8223201,-7173906,1442388
8525,United States of America,Massachusetts,42.3788774,-72.032366,75,7065489,-6075015,1238437
8526,United States of America,Michigan,43.6211955,-84.6824346,30,39280427,-31541756,8668938
8527,United States of America,Michigan,43.6211955,-84.6824346,50,36865798,-29281903,8127906
8528,United States of America,Michigan,43.6211955,-84.6824346,75,32479206,-25395900,7108415
8529,United States of America,Minnesota,45.9896587,-94.6113288,30,34972894,-27758116,8038492
8530,United States of America,Minnesota,45.9896587,-94.6113288,50,31767901,-24623677,7309704
8531,United States of America,Minnesota,45.9896587,-94.6113288,75,26428309,-19570056,6020921
8532,United States of America,Mississippi,32.9715285,-89.7348497,30,61351423,-14192606,7738291
8533,United States of America,Mississippi,32.9715285,-89.7348497,50,58158217,-11667859,7327518
8534,United States of America,Mississippi,32.9715285,-89.7348497,75,52855098,-8100673,6623017
8535,United States of America,Missouri,38.7604815,-92.5617875,30,30598005,-25892945,6744767
8536,United States of America,Missouri,38.7604815,-92.5617875,50,28551614,-23922087,6272754
8537,United States of America,Missouri,38.7604815,-92.5617875,75,25156092,-20738861,5473560
8538,United States of America,Montana,47.3752671,-109.638757,30,1134472,-1091355,107055
8539,United States of America,Montana,47.3752671,-109.638757,50,1062067,-1019583,98390
8540,United States of America,Montana,47.3752671,-109.638757,75,848299,-810609,75812
8541,United States of America,Montana,47.3752671,-109.638757,30,18796285,-1744775,7407758
8542,United States of America,Montana,47.3752671,-109.638757,50,15742016,235432,6401775
8543,United States of America,Montana,47.3752671,-109.638757,75,12524477,1502649,5263106
8544,United States of America,Nebraska,41.7370229,-99.5873816,30,1331518,-1193238,328273
8545,United States of America,Nebraska,41.7370229,-99.5873816,50,849690,-768773,199521
8546,United States of America,Nebraska,41.7370229,-99.5873816,75,449561,-413044,94916
8547,United States of America,Nevada,39.5158825,-116.853722,30,658627,-364327,652649
8548,United States of America,Nevada,39.5158825,-116.853722,50,459541,-234181,381560
8549,United States of America,Nevada,39.5158825,-116.853722,75,274636,-114826,181451
8550,United States of America,New Hampshire,43.4849133,-71.6553992,30,11350231,-8431962,2091356
8551,United States of America,New Hampshire,43.4849133,-71.6553992,50,11034321,-8125256,2032964
8552,United States of America,New Hampshire,43.4849133,-71.6553992,75,10246455,-7387665,1887303
8553,United States of America,New Jersey,40.0757384,-74.4041622,30,6642412,-6129812,1120301
8554,United States of America,New Jersey,40.0757384,-74.4041622,50,5891840,-5412650,991416
8555,United States of America,New Jersey,40.0757384,-74.4041622,75,4980614,-4579416,833009
8556,United States of America,New Mexico,34.5802074,-105.996047,30,2932788,-365500,2364101
8557,United States of America,New Mexico,34.5802074,-105.996047,50,2193232,-55671,1627490
8558,United States of America,New Mexico,34.5802074,-105.996047,75,1334176,155118,892330
8559,United States of America,New York,40.7127281,-74.0060152,30,46494366,-43628688,8486278
8560,United States of America,New York,40.7127281,-74.0060152,50,44113611,-41274327,8041387
8561,United States of America,New York,40.7127281,-74.0060152,75,40163044,-37420941,7293170
8562,United States of America,North Carolina,35.6729639,-79.0392919,30,68096018,-30245419,8063240
8563,United States of America,North Carolina,35.6729639,-79.0392919,50,63871491,-26595109,7561169
8564,United States of America,North Carolina,35.6729639,-79.0392919,75,57372279,-21996576,6764077
8565,United States of America,North Dakota,47.6201461,-100.540737,30,1419013,-1368991,401169
8566,United States of America,North Dakota,47.6201461,-100.540737,50,874879,-833962,247921
8567,United States of America,North Dakota,47.6201461,-100.540737,75,495120,-465606,140097
8568,United States of America,Ohio,40.2253569,-82.6881395,30,16645710,-14278109,3554467
8569,United States of America,Ohio,40.2253569,-82.6881395,50,15523799,-13174248,3308162
8570,United States of America,Ohio,40.2253569,-82.6881395,75,13828180,-11536083,2930596
8571,United States of America,Oklahoma,34.9550817,-97.2684063,30,18216269,-11704108,3432382
8572,United States of America,Oklahoma,34.9550817,-97.2684063,50,16069475,-9810179,2957559
8573,United States of America,Oklahoma,34.9550817,-97.2684063,75,12325878,-6734421,2160978
8574,United States of America,Oregon,43.9792797,-120.737257,30,68188803,21283070,9721279
8575,United States of America,Oregon,43.9792797,-120.737257,50,64445038,22760369,8599648
8576,United States of America,Oregon,43.9792797,-120.737257,75,59271245,24235674,7459720
8577,United States of America,Pennsylvania,40.9699889,-77.7278831,30,42262515,-37759820,7527013
8578,United States of America,Pennsylvania,40.9699889,-77.7278831,50,40224216,-35751778,7150616
8579,United States of America,Pennsylvania,40.9699889,-77.7278831,75,36940818,-32570595,6548800
8580,United States of America,Rhode Island,41.7962409,-71.5992372,30,1095883,-932906,191226
8581,United States of America,Rhode Island,41.7962409,-71.5992372,50,1005710,-844158,175258
8582,United States of America,Rhode Island,41.7962409,-71.5992372,75,880313,-724595,153008
8583,United States of America,South Carolina,33.6874388,-80.4363743,30,52941703,-15455945,5259832
8584,United States of America,South Carolina,33.6874388,-80.4363743,50,49454188,-12767587,4907515
8585,United States of America,South Carolina,33.6874388,-80.4363743,75,44406259,-9800951,4373832
8586,United States of America,South Dakota,44.6471761,-100.348761,30,1486948,728759,505262
8587,United States of America,South Dakota,44.6471761,-100.348761,50,933567,850702,327928
8588,United States of America,South Dakota,44.6471761,-100.348761,75,488434,534711,168127
8589,United States of America,Tennessee,35.7730076,-86.2820081,30,27573250,-17141826,6210598
8590,United States of America,Tennessee,35.7730076,-86.2820081,50,26131096,-15799057,5887601
8591,United States of America,Tennessee,35.7730076,-86.2820081,75,23621464,-13656749,5317610
8592,United States of America,Texas,31.2638905,-98.5456116,30,58580496,-23212110,8359870
8593,United States of America,Texas,31.2638905,-98.5456116,50,52014312,-17643392,7009172
8594,United States of America,Texas,31.2638905,-98.5456116,75,44196418,-11606357,5613857
8595,United States of America,Utah,39.4225192,-111.714358,30,3482665,-1447445,2022754
8596,United States of America,Utah,39.4225192,-111.714358,50,2655191,-823911,1499696
8597,United States of America,Utah,39.4225192,-111.714358,75,1821888,-324024,1001902
8598,United States of America,Vermont,44.5990718,-72.5002608,30,10840736,-9846278,1986549
8599,United States of America,Vermont,44.5990718,-72.5002608,50,10547255,-9555763,1929998
8600,United States of America,Vermont,44.5990718,-72.5002608,75,9895676,-8919510,1804640
8601,United States of America,Virginia,37.1232245,-78.4927721,30,53437554,-30064183,6958847
8602,United States of America,Virginia,37.1232245,-78.4927721,50,50936123,-27794689,6626443
8603,United States of America,Virginia,37.1232245,-78.4927721,75,46493242,-24344335,6034484
8604,United States of America,Washington,38.8950368,-77.0365427,30,70059385,-19753986,8712903
8605,United States of America,Washington,38.8950368,-77.0365427,50,67104001,-17627850,8073234
8606,United States of America,Washington,38.8950368,-77.0365427,75,61558769,-13863793,7184104
8607,United States of America,West Virginia,38.4758406,-80.8408415,30,29733848,-25204971,5153944
8608,United States of America,West Virginia,38.4758406,-80.8408415,50,28956549,-24454271,5012586
8609,United States of America,West Virginia,38.4758406,-80.8408415,75,27202634,-22800541,4701446
8610,United States of America,Wisconsin,44.4308975,-89.6884637,30,34969767,-29464892,7174489
8611,United States of America,Wisconsin,44.4308975,-89.6884637,50,32684280,-27259724,6687166
8612,United States of America,Wisconsin,44.4308975,-89.6884637,75,28324357,-23213076,5747558
8613,United States of America,Wyoming,43.1700264,-107.568534,30,4472903,-236847,2659194
8614,United States of America,Wyoming,43.1700264,-107.568534,50,3569971,328168,2146955
8615,United States of America,Wyoming,43.1700264,-107.568534,75,2688028,596658,1635028
8616,Uruguay,Artigas,-30.6170756,-56.9373451,30,310803,-278963,85244
8617,Uruguay,Artigas,-30.6170756,-56.9373451,50,231210,-201440,67514
8618,Uruguay,Artigas,-30.6170756,-56.9373451,75,122795,-100715,45315
8619,Uruguay,Canelones,-34.6222482,-55.9903797,30,560032,-223735,41483
8620,Uruguay,Canelones,-34.6222482,-55.9903797,50,442379,-140313,31470
8621,Uruguay,Canelones,-34.6222482,-55.9903797,75,247554,-31229,15494
8622,Uruguay,Cerro Largo,-32.333333,-54.333333,30,2272722,-1083782,115545
8623,Uruguay,Cerro Largo,-32.333333,-54.333333,50,2155859,-988393,91247
8624,Uruguay,Cerro Largo,-32.333333,-54.333333,75,1923039,-850974,51292
8625,Uruguay,Colonia,-34.4698592,-57.8433679,30,316613,-112354,46584
8626,Uruguay,Colonia,-34.4698592,-57.8433679,50,271081,-78747,37771
8627,Uruguay,Colonia,-34.4698592,-57.8433679,75,164468,-24509,20201
8628,Uruguay,Durazno,-33.0833329,-56.0833331,30,1611836,-413537,64823
8629,Uruguay,Durazno,-33.0833329,-56.0833331,50,1529584,-359353,53325
8630,Uruguay,Durazno,-33.0833329,-56.0833331,75,1316129,-278681,31739
8631,Uruguay,Flores,-33.6518845,-56.8393553,30,370619,-205019,14028
8632,Uruguay,Flores,-33.6518845,-56.8393553,50,352208,-188565,11373
8633,Uruguay,Flores,-33.6518845,-56.8393553,75,309322,-153302,6813
8634,Uruguay,Florida,-33.833333,-55.916667,30,54797380,-22316254,7424742
8635,Uruguay,Florida,-33.833333,-55.916667,50,47964112,-16480393,6337553
8636,Uruguay,Florida,-33.833333,-55.916667,75,40345172,-10933781,5102730
8637,Uruguay,Florida,-33.833333,-55.916667,30,1135229,-318065,60533
8638,Uruguay,Florida,-33.833333,-55.916667,50,1043799,-257821,50267
8639,Uruguay,Florida,-33.833333,-55.916667,75,821601,-171972,27345
8640,Uruguay,Lavalleja,-33.9971964,-54.9992242,30,1781933,-445643,127986
8641,Uruguay,Lavalleja,-33.9971964,-54.9992242,50,1604778,-343497,106681
8642,Uruguay,Lavalleja,-33.9971964,-54.9992242,75,1207727,-202503,59898
8643,Uruguay,Maldonado,-34.9087162,-54.9582718,30,965418,-355296,97257
8644,Uruguay,Maldonado,-34.9087162,-54.9582718,50,877423,-291995,83568
